reaction_id,cluster,metric,value
NASO4t_e,5,maximum,-5.543642704076283
NASO4t_e,5,mean_range,753.0823085062193
NASO4t_e,5,mean_midpoint,-382.3910356577902
NASO4t_e,5,median_range,754.382015747919
NASO4t_e,5,median_midpoint,-383.03656505771824
NASO4t_e,5,std_range,4.897398474812619
NASO4t_e,5,frac_fixed,0.0
NASO4t_e,5,frac_variable,1.0
NASO4t_e,5,frac_bidirectional,0.0
NASO4t_e,6,minimum,-803.7578393451016
NASO4t_e,6,maximum,2.4054138962559857
NASO4t_e,6,mean_range,794.1654737857158
NASO4t_e,6,mean_midpoint,-395.86087687631937
NASO4t_e,6,median_range,794.1360604460164
NASO4t_e,6,median_midpoint,-395.8490717660804
NASO4t_e,6,std_range,7.089848303342776
NASO4t_e,6,frac_fixed,0.0
NASO4t_e,6,frac_variable,1.0
NASO4t_e,6,frac_bidirectional,1.0
NASO4t_e,7,minimum,-781.2875805136549
NASO4t_e,7,maximum,-0.1076496021833887
NASO4t_e,7,mean_range,774.595088664077
NASO4t_e,7,mean_midpoint,-388.8781434803389
NASO4t_e,7,median_range,774.5216539604293
NASO4t_e,7,median_midpoint,-388.8413091877208
NASO4t_e,7,std_range,4.271901005692751
NASO4t_e,7,frac_fixed,0.0
NASO4t_e,7,frac_variable,1.0
NASO4t_e,7,frac_bidirectional,0.0
